Tarih,ÜFE Genel_duzey,Madencilik ve Taşocakçılığı_duzey,İmalat_duzey,"Elektrik, Gaz, Buhar_duzey","Su Temini, Atık Yönetimi_duzey",Gıda Ürünleri_duzey,İçecekler_duzey,Tekstil_duzey,Giyim Eşyası_duzey,Deri_duzey,Kağıt_duzey,Kimyasallar_duzey,Ana Metaller_duzey,Makine ve Ekipmanlar_duzey,Mobilya_duzey,ÜFE Genel_aylik,Madencilik ve Taşocakçılığı_aylik,İmalat_aylik,"Elektrik, Gaz, Buhar_aylik","Su Temini, Atık Yönetimi_aylik",Gıda Ürünleri_aylik,İçecekler_aylik,Tekstil_aylik,Giyim Eşyası_aylik,Deri_aylik,Kağıt_aylik,Kimyasallar_aylik,Ana Metaller_aylik,Makine ve Ekipmanlar_aylik,Mobilya_aylik,ÜFE Genel_yillik,Madencilik ve Taşocakçılığı_yillik,İmalat_yillik,"Elektrik, Gaz, Buhar_yillik","Su Temini, Atık Yönetimi_yillik",Gıda Ürünleri_yillik,İçecekler_yillik,Tekstil_yillik,Giyim Eşyası_yillik,Deri_yillik,Kağıt_yillik,Kimyasallar_yillik,Ana Metaller_yillik,Makine ve Ekipmanlar_yillik,Mobilya_yillik
2020-10-01,533.44,684.8,537.59,411.18,344.22,532.56,472.01,542.79,268.62,363.83,525.65,544.12,896.36,489.7,538.06,3.55444257,1.44734308,3.73779476,2.38545817,0.27675008,3.28536519,2.41050119,3.54240586,1.1484731,1.01057775,4.88457011,4.18964461,5.75396123,2.78529899,3.89264337,18.19813432,17.01182421,19.80789374,-1.61745705,12.49019608,19.10630018,15.94733351,21.32096558,4.94608533,6.62622355,21.22085649,18.8268437,36.11942112,22.46786375,15.74169678
2020-11-01,555.18,699.55,560.85,418.14,345.9,566.64,479.66,556.76,273.02,365.48,554.34,561.71,962.99,500.14,549.24,4.07543491,2.15391355,4.32671739,1.69268933,0.48805996,6.39927895,1.62072837,2.57373938,1.63800164,0.45350851,5.45800438,3.23274278,7.4333973,2.1319175,2.07783519,23.10796727,19.6323215,25.0445911,0.58212258,12.82536369,24.88209107,16.3065881,25.12023012,6.8613253,6.21331008,29.30117559,24.39872437,48.91981752,25.36408071,18.73405681
2020-12-01,568.27,699.71,575.81,413.07,349.97,577.03,484.67,559.38,272.03,371.59,577.17,574.9,1025.39,505.58,554.39,2.35779387,0.02287185,2.66737987,-1.21251256,1.17664065,1.8336157,1.04448985,0.47057978,-0.3626108,1.67177411,4.11841108,2.34818679,6.47981807,1.08769545,0.93765931,25.14755109,19.01651613,27.32117192,0.24510994,14.83462397,24.88204995,16.28358925,25.23339378,6.69516787,7.53581247,34.93792813,27.10871344,56.28800927,26.47721019,19.4857537
2021-01-01,583.38,716.93,591.51,416.05,404.59,598.32,505.17,563.64,274.67,372.98,606.26,580.86,1056.08,515.79,586.71,2.65894733,2.46101957,2.72659384,0.72142736,15.60705203,3.68958286,4.22968205,0.76155744,0.9704812,0.37406819,5.0401095,1.03670204,2.99300754,2.0194628,5.82983099,26.15803815,19.16658356,28.42162397,0.01682773,25.87971749,26.56160762,17.71957216,24.07872144,8.4366364,7.27680626,42.55214089,26.67044662,56.8536589,26.45011032,25.44311646
2021-02-01,590.52,715.96,600.73,408.86,408.88,615.28,497.35,572.36,273.05,376.78,621.24,585.84,1051.19,514.85,599.36,1.22390209,-0.13529912,1.55872259,-1.72815767,1.06033268,2.83460356,-1.54799374,1.54708679,-0.58979867,1.01882138,2.47088708,0.85734945,-0.4630331,-0.18224471,2.15609074,27.09194215,17.32048635,29.56819947,0.6821148,27.30952455,28.6416191,15.87297889,24.36120285,6.80618032,7.29581957,45.05125032,26.94532926,52.61621998,25.3469348,26.88358702
2021-03-01,614.93,737.65,626.76,420.58,410.58,630.5,498.95,601.1,276.76,372.33,637.59,626.13,1146.37,526.25,610.86,4.13364492,3.02949885,4.33306144,2.86650687,0.41576991,2.47367052,0.32170504,5.02131526,1.35872551,-1.18106057,2.63183311,6.87730438,9.05450014,2.21423716,1.91871329,31.2018605,21.25819868,33.96028811,2.55297359,27.29583928,29.25644232,14.91777604,27.6139524,8.63984298,7.50729073,45.0287742,31.97799418,60.98215163,24.9643807,28.27803444
2021-04-01,641.63,774.69,655.28,429.91,411.69,641.66,509.11,637.33,279.52,377.31,682.88,675.61,1269.94,539.87,615.65,4.34195762,5.02135159,4.55038611,2.21836511,0.27034926,1.77002379,2.03627618,6.02728331,0.99725394,1.33752316,7.10331091,7.90251226,10.7792423,2.58812352,0.78414039,35.16821505,27.06501771,38.11360523,4.50181093,28.32029424,29.84863202,15.74364571,30.50413629,8.91521197,8.49100006,45.55996078,39.02298496,71.71097109,25.18434355,26.83353935
2021-05-01,666.79,796.06,681.13,449.49,413.64,654.44,510.87,665.82,281.69,385.63,716.87,701.79,1383.86,552.91,630.53,3.92126303,2.75852276,3.94487853,4.55444163,0.47365736,1.991709,0.34570132,4.47021166,0.77633085,2.20508335,4.97744845,3.87501665,8.97050254,2.4153963,2.41695769,38.33243434,32.88041664,41.27224458,6.63803943,29.72057578,30.1384028,15.57098905,33.4897149,8.57616405,12.63545287,46.16278596,43.95397017,84.65500447,26.47771983,29.20167206
2021-06-01,693.54,819.3,706.91,483.01,414.44,679.05,515.41,681.28,284.87,391.67,735.5,724.94,1483.84,566.53,643.32,4.01175782,2.91937794,3.78488688,7.45734054,0.19340489,3.76046696,0.88868009,2.32194888,1.12890056,1.56626818,2.59879755,3.29870759,7.22471926,2.46333038,2.02845225,42.88893009,35.33871847,45.87193826,11.21831035,28.5882718,35.12626112,15.44629858,37.94164693,10.4275691,13.10462329,54.81928979,50.05071099,100.03774704,28.01491357,31.25497317
2021-07-01,710.61,846.78,723.64,497.64,429.1,695.63,523.9,690.35,286.97,397.45,740.15,738.05,1560.13,568.87,651.59,2.46128558,3.35408275,2.3666379,3.0289228,3.53730335,2.44164642,1.6472323,1.33131752,0.73717836,1.47573212,0.63222298,1.80842552,5.14138991,0.41304079,1.28551887,44.92484653,34.34981278,47.85664664,15.09586697,28.33856737,38.91762356,16.25429935,38.82800088,11.50961725,13.8629462,56.51962443,51.04784904,108.49826934,27.0139323,29.79880478
2021-08-01,730.28,869.82,732.64,594.83,432.98,703.33,544.91,694.26,287.49,399.25,746.32,751.08,1605.35,572.13,655.67,2.76804436,2.72089563,1.24371234,19.53018246,0.90421813,1.10691028,4.01030731,0.56637937,0.18120361,0.45288716,0.83361481,1.76546304,2.89847641,0.5730659,0.62616062,45.51758494,31.81088044,45.37084805,48.39216665,28.61046753,39.19884418,19.50042764,36.065381,10.773321,12.38248044,55.17298736,49.13625352,100.27071196,23.00167691,29.29032004
2021-09-01,741.58,866.67,744.58,602.82,446.77,711.58,556.64,703.83,291.61,400.4,767.36,767.05,1625.09,579.45,672.84,1.5473517,-0.36214389,1.62972265,1.34324093,3.18490461,1.17299134,2.15264906,1.37844612,1.43309332,0.28804008,2.81916604,2.1262715,1.2296384,1.2794295,2.61869538,43.95977714,28.38984934,43.68029022,50.10458167,30.15119294,38.00473217,20.77240182,34.26233261,9.8053244,11.16355257,53.11371391,46.87691483,91.73067167,21.62332347,29.91697239
2021-10-01,780.45,905.63,784.56,630.62,455.75,734.92,578.35,749.7,296.17,408.63,807.17,828.12,1714.04,602.76,687.04,5.24151137,4.49536733,5.36947004,4.61165854,2.00998277,3.28002473,3.90018684,6.51719876,1.56373238,2.05544456,5.18791701,7.96167134,5.473543,4.02278022,2.11045717,46.30511398,32.2473715,45.94021466,53.36835449,32.40079019,37.99759651,22.5291837,38.11971481,10.25612389,12.31344309,53.55654903,52.19436889,91.22227676,23.08760466,27.68836189
