Tarih,TÜFE Genel_duzey,Gıda ve Alkolsüz İçecekler_duzey,"Alkollü İçecekler, Tütün_duzey",Giyim ve Ayakkabı_duzey,"Konut, Su, Elektrik, Gaz_duzey","Mobilya, Ev Ekipmanları_duzey",Sağlık_duzey,Ulaştırma_duzey,Bilgi ve İletişim_duzey,"Eğlence, Spor, Kültür_duzey",Eğitim_duzey,Lokanta ve Konaklama_duzey,Sigorta ve Finansal Hizmetler_duzey,"Kişisel Bakım, Çeşitli_duzey",Çekirdek B_duzey,Çekirdek C_duzey,Çekirdek D_duzey,TÜFE Genel_aylik,Gıda ve Alkolsüz İçecekler_aylik,"Alkollü İçecekler, Tütün_aylik",Giyim ve Ayakkabı_aylik,"Konut, Su, Elektrik, Gaz_aylik","Mobilya, Ev Ekipmanları_aylik",Sağlık_aylik,Ulaştırma_aylik,Bilgi ve İletişim_aylik,"Eğlence, Spor, Kültür_aylik",Eğitim_aylik,Lokanta ve Konaklama_aylik,Sigorta ve Finansal Hizmetler_aylik,"Kişisel Bakım, Çeşitli_aylik",Çekirdek B_aylik,Çekirdek C_aylik,Çekirdek D_aylik,TÜFE Genel_yillik,Gıda ve Alkolsüz İçecekler_yillik,"Alkollü İçecekler, Tütün_yillik",Giyim ve Ayakkabı_yillik,"Konut, Su, Elektrik, Gaz_yillik","Mobilya, Ev Ekipmanları_yillik",Sağlık_yillik,Ulaştırma_yillik,Bilgi ve İletişim_yillik,"Eğlence, Spor, Kültür_yillik",Eğitim_yillik,Lokanta ve Konaklama_yillik,Sigorta ve Finansal Hizmetler_yillik,"Kişisel Bakım, Çeşitli_yillik",Çekirdek B_yillik,Çekirdek C_yillik,Çekirdek D_yillik
2019-11-01,13.74,10.93,17.99,37.08,12.76,13.68,12.93,13.08,29.15,16.28,11.9,10.09,12.38,13.88,14.22,14.81,14.19,0.43859649,0.18331806,0.0,2.6862365,0.31446541,0.58823529,0.23255814,0.38372985,0.03431709,0.68027211,0.16835017,-0.0990099,-0.562249,-0.43041607,0.56577086,0.47489824,0.49575071,10.62801932,8.86454183,43.34661355,2.20507166,9.527897,9.87951807,13.82042254,8.9092423,1.53256705,9.18846412,14.42307692,13.11659193,11.43114311,14.52145215,9.89180835,9.21828909,9.65996909
2019-12-01,13.84,11.25,17.99,36.37,12.79,13.69,12.98,13.15,29.22,16.25,11.91,10.13,12.29,13.94,14.28,14.82,14.25,0.72780204,2.92772187,0.0,-1.91477886,0.23510972,0.07309942,0.3866976,0.5351682,0.24013722,-0.18427518,0.08403361,0.39643211,-0.726979,0.43227666,0.42194093,0.06752194,0.42283298,11.88358933,10.83743842,43.1185362,4.51149425,9.87972509,9.78348035,13.5608049,12.39316239,1.74094708,9.72316003,14.51923077,13.18435754,10.72072072,14.07528642,10.78355314,9.77777778,11.06780982
2020-01-01,14.03,11.78,17.98,33.95,12.95,13.49,13.5,13.31,29.27,16.39,11.99,10.27,12.7,14.56,14.33,14.84,14.33,1.37283237,4.71111111,-0.05558644,-6.65383558,1.25097733,-1.46092038,4.00616333,1.21673004,0.17111567,0.86153846,0.67170445,1.38203356,3.33604557,4.44763271,0.35014006,0.13495277,0.56140351,12.15027978,9.07407407,42.24683544,5.99438027,14.80496454,7.49003984,14.11665258,13.18027211,1.10535406,9.12117177,15.17771374,13.60619469,10.33883579,14.64566929,10.91331269,9.92592593,12.12832551
2020-02-01,14.07,12.05,17.74,32.31,13.01,13.48,13.77,13.26,29.19,16.37,12.09,10.35,12.56,14.71,14.33,14.81,14.33,0.28510335,2.29202037,-1.33481646,-4.83063328,0.46332046,-0.07412898,2.0,-0.3756574,-0.27331739,-0.12202563,0.83402836,0.77896787,-1.1023622,1.03021978,0.0,-0.20215633,0.0,12.29050279,10.55045872,40.12638231,5.96917022,15.23472099,7.32484076,13.52019786,11.99324324,1.28383067,8.91550233,14.27221172,13.48684211,7.99656062,16.56101426,11.08527132,9.94803267,12.12832551
2020-03-01,14.15,12.28,17.75,32.52,13.04,13.57,14.16,13.01,29.24,16.52,12.17,10.44,12.29,14.92,14.44,14.92,14.36,0.56858564,1.90871369,0.05636979,0.64995357,0.23059185,0.66765579,2.83224401,-1.88536953,0.17129154,0.91631032,0.66170389,0.86956522,-2.14968153,1.42760027,0.76762038,0.74274139,0.20935101,11.85770751,10.03584229,40.20537125,6.17042116,15.19434629,7.6984127,12.82868526,9.05280805,1.9525802,8.97097625,13.31471136,13.7254902,4.15254237,17.57289204,11.67826759,10.43671355,11.75097276
2020-04-01,14.28,12.6,17.75,33.85,13.0,13.71,14.23,12.78,28.97,16.33,12.21,10.45,12.21,15.67,14.6,15.08,14.44,0.91872792,2.60586319,0.0,4.0897909,-0.30674847,1.03168755,0.49435028,-1.76787087,-0.92339261,-1.15012107,0.32867707,0.09578544,-0.65093572,5.02680965,1.10803324,1.07238606,0.55710306,10.95571096,11.30742049,31.28698225,4.89618841,14.43661972,6.0324826,12.84694687,5.88235294,1.15223464,6.17685306,12.3275069,12.48654467,2.51889169,21.003861,11.2804878,9.91253644,10.82118189
2020-05-01,14.47,12.63,17.87,36.17,13.05,13.87,14.26,13.19,29.37,16.44,12.25,10.47,12.17,15.99,14.82,15.33,14.68,1.33053221,0.23809524,0.67605634,6.85376662,0.38461538,1.16703136,0.21082221,3.20813772,1.3807387,0.67360686,0.32760033,0.19138756,-0.32760033,2.0421187,1.50684932,1.65782493,1.66204986,11.39337952,12.86863271,21.39945652,7.6808574,14.47368421,9.0408805,13.08485329,6.97485807,2.37016382,4.11652945,11.1615245,10.91101695,1.41666667,21.59695817,11.17779445,10.28776978,11.04387292
2020-06-01,14.63,12.42,18.02,36.59,13.14,14.05,14.4,13.77,29.97,16.95,12.49,10.77,12.15,16.16,15.1,15.66,14.95,1.10573601,-1.66270784,0.83939564,1.1611833,0.68965517,1.29776496,0.98176718,4.39727066,2.04290092,3.10218978,1.95918367,2.86532951,-0.16433854,1.06316448,1.88933873,2.15264188,1.83923706,12.62509623,12.90909091,22.41847826,10.6440883,14.96062992,9.765625,13.56466877,11.13801453,4.46148484,6.80529301,11.71735242,11.14551084,0.82987552,20.50708427,11.93476649,11.61796151,12.15303826
2020-07-01,14.72,12.26,18.06,35.32,13.26,14.38,14.52,14.1,30.41,17.26,12.7,10.9,11.97,16.58,15.2,15.79,15.11,0.6151743,-1.28824477,0.22197558,-3.47089369,0.91324201,2.34875445,0.83333333,2.39651416,1.4681348,1.82890855,1.68134508,1.20705664,-1.48148148,2.5990099,0.66225166,0.83014049,1.07023411,11.76917236,12.68382353,21.78017532,10.34051859,12.46819338,7.79610195,14.1509434,9.0487239,5.2613361,6.28078818,12.58865248,10.99796334,-1.31904369,22.90585619,10.46511628,10.26536313,10.93979442
2020-08-01,14.85,12.25,18.1,34.57,13.39,14.55,14.65,14.32,30.58,17.49,12.76,11.07,11.98,17.47,15.32,15.91,15.29,0.88315217,-0.08156607,0.22148394,-2.12344281,0.98039216,1.1821975,0.8953168,1.56028369,0.55902664,1.33256083,0.47244094,1.55963303,0.08354219,5.36791315,0.78947368,0.75997467,1.19126406,11.82228916,13.42592593,2.43350311,9.22590837,11.30507066,8.90718563,14.63223787,12.84475965,5.73997234,7.0379437,8.50340136,11.81818182,-2.28384992,28.3614989,11.17561684,11.02581996,11.93265007
2020-09-01,14.99,12.33,18.11,34.56,13.51,15.0,14.78,14.57,30.8,17.53,12.75,11.15,12.25,17.57,15.53,16.12,15.47,0.94276094,0.65306122,0.05524862,-0.02892682,0.89619119,3.09278351,0.88737201,1.74581006,0.71942446,0.22870212,-0.07836991,0.72267389,2.25375626,0.57240985,1.37075718,1.31992458,1.17724003,11.69895678,14.91146319,0.72302558,6.89761831,10.01628664,11.35857461,15.10903427,13.03335919,6.64819945,8.00985829,7.50421585,10.94527363,-1.36876006,26.4028777,11.56609195,11.32596685,11.77745665
2020-10-01,15.31,12.71,18.1,36.91,13.78,15.36,14.91,14.87,30.98,17.37,12.75,11.23,12.39,17.94,15.84,16.43,15.79,2.1347565,3.08191403,-0.05521811,6.79976852,1.99851962,2.4,0.87956698,2.05902539,0.58441558,-0.91272105,0.0,0.71748879,1.14285714,2.10586227,1.99613651,1.92307692,2.06851972,11.91520468,16.49862511,0.61145081,2.21545278,8.33333333,12.94117647,15.58139535,14.12125863,6.31434454,7.42115028,7.32323232,11.18811881,-0.48192771,28.69440459,12.02263083,11.46540027,11.82719547
2020-11-01,15.66,13.24,18.11,37.45,13.93,15.62,15.03,15.52,31.19,17.55,12.73,11.35,12.48,18.15,16.17,16.78,16.09,2.28608752,4.16994493,0.05524862,1.46301815,1.08853411,1.69270833,0.80482897,4.37121722,0.67785668,1.03626943,-0.15686275,1.06856634,0.72639225,1.17056856,2.08333333,2.13024954,1.89993667,13.97379913,21.13449222,0.66703724,0.9978425,9.169279,14.18128655,16.2412993,18.65443425,6.99828473,7.8009828,6.97478992,12.4876115,0.80775444,30.76368876,13.71308017,13.30182309,13.38971106
2020-12-01,15.86,13.57,18.1,36.26,14.02,16.17,15.15,15.93,31.44,17.52,12.72,11.41,12.59,18.03,16.35,16.94,16.26,1.27713921,2.49244713,-0.05521811,-3.17757009,0.64608758,3.52112676,0.79840319,2.64175258,0.80153895,-0.17094017,-0.0785546,0.52863436,0.88141026,-0.66115702,1.11317254,0.95351609,1.05655687,14.59537572,20.62222222,0.61145081,-0.30244707,9.61688819,18.11541271,16.71802773,21.14068441,7.59753593,7.81538462,6.80100756,12.63573544,2.44100895,29.34002869,14.49579832,14.30499325,14.10526316
2021-01-01,16.13,13.91,18.22,34.67,14.45,16.64,15.79,16.12,31.58,17.76,12.72,11.59,12.91,18.32,16.62,17.14,16.56,1.70239596,2.5055269,0.66298343,-4.38499724,3.06704708,2.90661719,4.22442244,1.19271814,0.44529262,1.36986301,0.0,1.57756354,2.54169976,1.60843039,1.65137615,1.18063754,1.84501845,14.96792587,18.08149406,1.33481646,2.12076583,11.58301158,23.3506301,16.96296296,21.11194591,7.89203963,8.35875534,6.08840701,12.85296981,1.65354331,25.82417582,15.98046057,15.49865229,15.56175855
2021-02-01,16.27,14.27,18.25,34.35,14.53,16.69,16.27,16.2,31.73,17.47,12.83,11.74,12.57,17.89,16.75,17.21,16.66,0.86794792,2.58806614,0.16465423,-0.92298817,0.55363322,0.30048077,3.03989867,0.49627792,0.47498417,-1.63288288,0.86477987,1.29421915,-2.63361735,-2.34716157,0.78219013,0.4084014,0.60386473,15.63610519,18.42323651,2.87485908,6.31383473,11.68332052,23.81305638,18.15541031,22.1719457,8.70161014,6.71960904,6.12076096,13.42995169,0.07961783,21.61794697,16.88764829,16.20526671,16.25959525
2021-03-01,16.45,14.43,18.26,34.94,14.63,16.78,16.87,16.2,31.94,18.01,13.19,12.05,12.39,18.29,16.96,17.44,16.85,1.10633067,1.12123336,0.05479452,1.71761281,0.68823125,0.53924506,3.6877689,0.0,0.66183423,3.09101317,2.80592362,2.64054514,-1.43198091,2.23588597,1.25373134,1.33643231,1.14045618,16.25441696,17.50814332,2.87323944,7.44157442,12.19325153,23.65512159,19.13841808,24.51960031,9.23392613,9.01937046,8.38126541,15.42145594,0.81366965,22.58713137,17.45152355,16.89008043,17.33983287
2021-04-01,16.72,14.73,18.39,37.59,14.77,16.77,16.96,16.47,32.02,18.19,13.46,12.21,12.22,18.67,17.24,17.76,17.09,1.64133739,2.07900208,0.71193866,7.58443045,0.9569378,-0.05959476,0.5334914,1.66666667,0.25046963,0.99944475,2.04700531,1.32780083,-1.37207425,2.07763805,1.6509434,1.83486239,1.42433234,17.08683473,16.9047619,3.6056338,11.04874446,13.61538462,22.31947484,19.1848208,28.87323944,10.52813255,11.39007961,10.23751024,16.84210526,0.08190008,19.1448628,18.08219178,17.77188329,18.35180055
2021-05-01,16.87,14.78,18.39,38.25,14.89,16.9,17.01,16.88,32.12,17.87,13.54,12.33,12.31,18.99,17.41,17.94,17.29,0.89712919,0.33944331,0.0,1.75578611,0.81245768,0.7751938,0.29481132,2.48937462,0.31230481,-1.75920836,0.59435364,0.98280098,0.73649755,1.71397965,0.98607889,1.01351351,1.17027501,16.58604008,17.0229612,2.90990487,5.75062206,14.09961686,21.84571017,19.28471248,27.9757392,9.36329588,8.69829684,10.53061224,17.76504298,1.15036976,18.76172608,17.47638327,17.02544031,17.77929155
2021-06-01,17.2,14.91,18.38,39.17,15.06,17.66,17.15,17.35,32.38,18.88,13.84,12.8,12.54,19.52,17.84,18.39,17.7,1.95613515,0.87956698,-0.05437738,2.40522876,1.14170584,4.49704142,0.82304527,2.78436019,0.80946451,5.65193061,2.21565731,3.81184104,1.86839968,2.7909426,2.46984492,2.5083612,2.3713129,17.56664388,20.04830918,1.99778024,7.05110686,14.61187215,25.69395018,19.09722222,25.99854757,8.04137471,11.38643068,10.80864692,18.84865367,3.20987654,20.79207921,18.14569536,17.43295019,18.39464883
2021-07-01,17.51,15.32,18.39,38.33,15.83,17.64,17.22,17.53,32.47,19.18,14.05,13.14,12.4,19.56,18.02,18.51,18.01,1.80232558,2.74983233,0.05440696,-2.14449834,5.11288181,-0.11325028,0.40816327,1.03746398,0.27794935,1.58898305,1.51734104,2.65625,-1.11642743,0.20491803,1.00896861,0.65252855,1.75141243,18.95380435,24.95921697,1.82724252,8.52208381,19.38159879,22.67037552,18.59504132,24.32624113,6.77408747,11.1239861,10.62992126,20.55045872,3.59231412,17.973462,18.55263158,17.22609246,19.19258769
2021-08-01,17.71,15.81,18.42,37.15,15.98,17.89,17.27,17.4,32.72,19.49,14.13,13.44,12.45,19.81,18.15,18.58,18.13,1.14220445,3.19843342,0.16313214,-3.07852857,0.94756791,1.41723356,0.29036005,-0.74158585,0.76994148,1.61626694,0.56939502,2.28310502,0.40322581,1.27811861,0.72142064,0.37817396,0.6662965,19.25925926,29.06122449,1.7679558,7.46311831,19.34279313,22.95532646,17.88395904,21.50837989,6.99803793,11.43510577,10.73667712,21.40921409,3.92320534,13.39439038,18.47258486,16.78189818,18.57423152
2021-09-01,17.93,15.89,18.43,37.09,16.35,18.48,17.36,17.49,32.88,19.77,14.86,13.74,12.54,20.12,18.42,18.86,18.42,1.24223602,0.50600886,0.05428882,-0.1615074,2.31539424,3.29793181,0.52113492,0.51724138,0.48899756,1.43663417,5.16631281,2.23214286,0.72289157,1.56486623,1.48760331,1.50699677,1.59955874,19.61307538,28.87266829,1.76697957,7.32060185,21.02146558,23.2,17.45602165,20.04118051,6.75324675,12.77809469,16.54901961,23.22869955,2.36734694,14.51337507,18.60914359,16.99751861,19.06916613
