Tarih,YEARWEEK_x_x,KT1,KT2,KT3,KT4,KT5,KT6,KT7,KT8,KT9,KT10,KT11,KT12,KT13,KT14,KT15,YEARWEEK_y_x,KT16,KT17,KT18,KT19,KT20,KT21,KT22,KT23,KT24,KT25,KT26,KT49,KT50,KT51,KT52,YEARWEEK_x_y,KA1,KA2,KA3,KA4,KA5,KA6,KA7,KA8,KA9,KA10,KA11,KA12,KA13,KA14,KA15,YEARWEEK_y_y,KA16,KA17,KA18,KA19,KA20,KA21,KA22,KA23,KA24,KA25,KA26,KA49,KA50,KA51,KA52
2019-11-22,0.0,19161901.0,38664.0,653194.0,1299960.0,1261183.0,33359.0,378995.0,1375667.0,1670204.0,548238.0,1205580.0,242646.0,76698.0,30641.0,342984.0,0.0,3092162.0,597338.0,190981.0,788384.0,461275.0,798840.0,332170.0,690575.0,970882.0,1395171.0,199300.0,486810.0,3844060.0,951108.0,876653.0,0.0,123707045.0,85579.0,1110374.0,7972617.0,11027379.0,123030.0,2312291.0,3819160.0,9769354.0,634673.0,7406786.0,562360.0,418823.0,247799.0,334197.0,0.0,38429667.0,1642024.0,248973.0,4947754.0,2618062.0,1674960.0,2926691.0,1214915.0,20837105.0,1386030.0,584310.0,1372132.0,13406896.0,1627030.0,81414.0
2019-11-29,0.0,21650143.0,35141.0,725686.0,1256984.0,1212660.0,28686.0,398905.0,1793466.0,2468038.0,581391.0,1307894.0,231000.0,75449.0,56234.0,332845.0,0.0,3349165.0,633207.0,196198.0,739756.0,461539.0,923037.0,308907.0,710651.0,881915.0,2194575.0,208983.0,537831.0,5718698.0,1014430.0,1073856.0,0.0,126149576.0,79701.0,1086330.0,7498313.0,10466312.0,115230.0,2189801.0,4996927.0,13436962.0,666670.0,6970307.0,504102.0,382268.0,232201.0,320602.0,0.0,38908500.0,1670009.0,241861.0,5013994.0,2372315.0,1820847.0,2729255.0,1183243.0,19421014.0,1945795.0,592591.0,1304426.0,19452841.0,1489474.0,95362.0
2019-12-06,0.0,19407503.0,37123.0,730288.0,1202145.0,1204399.0,29464.0,398458.0,1068387.0,1750153.0,561384.0,1306465.0,220705.0,77007.0,74931.0,316608.0,0.0,3014350.0,575513.0,191259.0,691949.0,481695.0,853336.0,360600.0,685018.0,859505.0,2065993.0,162035.0,488733.0,4195728.0,940901.0,1133077.0,0.0,116870509.0,93475.0,1151384.0,7200446.0,10296111.0,126975.0,2189419.0,3036717.0,9972137.0,640888.0,6761554.0,483219.0,402183.0,239718.0,284099.0,0.0,36712219.0,1520035.0,239665.0,4807302.0,2306957.0,1754309.0,3099420.0,1146980.0,18868766.0,1679645.0,520967.0,1335919.0,13792481.0,1511169.0,89851.0
2019-12-13,0.0,18093482.0,45386.0,665128.0,1205270.0,1273493.0,28582.0,382865.0,932265.0,1637819.0,558156.0,1173890.0,212448.0,80286.0,56771.0,309335.0,0.0,3050855.0,529804.0,176382.0,683677.0,479213.0,794095.0,361996.0,683263.0,885207.0,1248283.0,156437.0,482576.0,3613736.0,1026300.0,905137.0,0.0,120205853.0,84638.0,1133056.0,7228070.0,10894940.0,123342.0,2399648.0,2897581.0,9670824.0,639267.0,6705533.0,499456.0,387907.0,261545.0,324947.0,0.0,38099419.0,1594796.0,250774.0,4977056.0,2409970.0,1703407.0,3197304.0,1153597.0,20591739.0,1120735.0,503627.0,1352675.0,13287664.0,1569393.0,79036.0
2019-12-20,0.0,19446629.0,40292.0,754878.0,1272180.0,1283627.0,37910.0,451215.0,1041408.0,1672116.0,590714.0,1310320.0,230777.0,81789.0,63167.0,331993.0,0.0,3305150.0,609145.0,191258.0,833711.0,443945.0,874994.0,339736.0,683996.0,944551.0,1286040.0,229070.0,542647.0,3858048.0,1031606.0,914191.0,0.0,127392190.0,86524.0,1083637.0,7622426.0,11390189.0,133136.0,2618941.0,2967719.0,9929334.0,630651.0,7793624.0,527921.0,396291.0,270210.0,323371.0,0.0,40644563.0,1736829.0,256217.0,5410741.0,2413804.0,1820587.0,2979259.0,1165322.0,21732509.0,1190162.0,699410.0,1568813.0,13718837.0,1731687.0,75945.0
2019-12-27,0.0,19601459.0,39839.0,733553.0,1206384.0,1347654.0,30184.0,461518.0,1129179.0,1713147.0,508792.0,1233567.0,243774.0,81011.0,58899.0,334162.0,0.0,3408416.0,633502.0,187901.0,782615.0,444347.0,1020058.0,343003.0,686971.0,935378.0,1302057.0,195740.0,539808.0,3857948.0,1058094.0,797697.0,0.0,124267470.0,88173.0,1034534.0,7466101.0,11067130.0,116378.0,2654588.0,2923874.0,9920354.0,594011.0,6518398.0,511016.0,382145.0,254033.0,321390.0,0.0,40278584.0,1790039.0,249605.0,5549056.0,2383521.0,2058487.0,2992574.0,1137393.0,20863638.0,1151166.0,553394.0,1407888.0,13376049.0,1582713.0,72932.0
2020-01-03,0.0,19515590.0,35955.0,675090.0,1117850.0,1268828.0,30947.0,491078.0,1165545.0,1892542.0,527467.0,1246664.0,276826.0,84050.0,59704.0,353148.0,0.0,3403862.0,636588.0,161887.0,667291.0,433622.0,1036785.0,324999.0,629504.0,953458.0,1345844.0,181744.0,514312.0,3822902.0,1037592.0,768303.0,0.0,123823237.0,80004.0,964046.0,7341481.0,11633764.0,90674.0,2625144.0,2780441.0,11134628.0,607935.0,6274964.0,505680.0,357080.0,245044.0,346457.0,0.0,41542452.0,1849244.0,231939.0,4993410.0,2247968.0,1865599.0,2741230.0,1057884.0,19310584.0,1154309.0,525023.0,1316253.0,11985271.0,1504564.0,60302.0
2020-01-10,0.0,17752033.0,45376.0,572948.0,1121564.0,1188705.0,29960.0,396235.0,950176.0,1501795.0,604997.0,1187970.0,224471.0,85592.0,30267.0,274307.0,0.0,3034088.0,478876.0,150971.0,708871.0,509155.0,776520.0,367938.0,557683.0,858716.0,1463160.0,148581.0,483111.0,3649547.0,956280.0,956640.0,0.0,117602613.0,81497.0,966681.0,7108510.0,10563595.0,145234.0,2206530.0,2822651.0,8854936.0,664872.0,6368295.0,496570.0,447212.0,199879.0,293965.0,0.0,38258109.0,1409529.0,231171.0,5163957.0,2529037.0,1548709.0,3298313.0,1009430.0,19478107.0,1550725.0,486134.0,1418965.0,13403549.0,1610117.0,64932.0
2020-01-17,0.0,18883294.0,38204.0,587512.0,1183111.0,1271959.0,38794.0,548791.0,1019472.0,1493912.0,691045.0,1273653.0,232449.0,89381.0,31496.0,272031.0,0.0,3139348.0,528847.0,151766.0,818741.0,507080.0,770596.0,339709.0,587789.0,948006.0,1626258.0,191379.0,501965.0,3898513.0,1005921.0,944865.0,0.0,124023561.0,82818.0,1021508.0,7436802.0,11242999.0,135264.0,2292578.0,3007154.0,9363788.0,685550.0,7328431.0,519930.0,422282.0,246909.0,293677.0,0.0,39193359.0,1544383.0,242557.0,5552036.0,2728915.0,1550242.0,3099481.0,1064102.0,20848835.0,2051355.0,579973.0,1488633.0,13726993.0,1729091.0,73900.0
2020-01-24,0.0,18589310.0,38180.0,571112.0,1190168.0,1226775.0,34603.0,530062.0,1018977.0,1546914.0,670001.0,1195415.0,253228.0,82719.0,31293.0,277525.0,0.0,3108581.0,533308.0,157922.0,781464.0,508210.0,726613.0,328262.0,546492.0,933841.0,1625597.0,177903.0,494145.0,3864252.0,972844.0,846271.0,0.0,119370021.0,84902.0,1006994.0,7543174.0,10825936.0,108256.0,2117446.0,2809050.0,9672547.0,664432.0,6602554.0,537196.0,408306.0,225610.0,276427.0,0.0,38060069.0,1557792.0,225108.0,5320146.0,2740111.0,1491841.0,2915687.0,1027316.0,19062353.0,2175353.0,519541.0,1391874.0,13227666.0,1605771.0,81158.0
2020-01-31,0.0,21869014.0,36170.0,656406.0,1213839.0,1240361.0,30959.0,868616.0,1016173.0,1459377.0,669427.0,1274561.0,268987.0,96047.0,32633.0,272892.0,0.0,3160959.0,579859.0,163799.0,752188.0,497081.0,910112.0,306911.0,605742.0,937322.0,4079151.0,201090.0,538352.0,5396463.0,1269540.0,1737142.0,0.0,116855739.0,83136.0,978750.0,7515691.0,10398451.0,118865.0,1877138.0,2704177.0,8845510.0,637903.0,6092552.0,534777.0,431834.0,217077.0,253469.0,0.0,37010755.0,1532777.0,212551.0,5111890.0,2547686.0,1736225.0,2764421.0,997239.0,18072007.0,4331352.0,573000.0,1276506.0,14166057.0,1901747.0,137275.0
2020-02-07,0.0,18674318.0,36898.0,570338.0,1135244.0,1243386.0,33048.0,616512.0,1064681.0,1530972.0,707346.0,1285872.0,234734.0,86013.0,29089.0,318160.0,0.0,3211014.0,532613.0,155290.0,736746.0,496569.0,791200.0,380025.0,636781.0,893124.0,1267677.0,147729.0,533257.0,4032952.0,1009817.0,796978.0,0.0,114932912.0,87032.0,929895.0,7145073.0,10217047.0,139661.0,1960762.0,2990924.0,9099096.0,704754.0,6561003.0,509323.0,418541.0,217411.0,278728.0,0.0,38316835.0,1427274.0,194742.0,4996400.0,2437977.0,1575374.0,3291735.0,980868.0,17257963.0,1383313.0,445319.0,1365862.0,14128323.0,1610617.0,74295.0
2020-02-14,0.0,18649572.0,46839.0,583211.0,1105889.0,1239537.0,28962.0,550636.0,1139499.0,1514527.0,636948.0,1295572.0,228300.0,94980.0,33319.0,469756.0,0.0,3340419.0,541123.0,153450.0,797171.0,477152.0,741933.0,327843.0,594744.0,930053.0,1125966.0,154248.0,497495.0,3921865.0,883408.0,705992.0,0.0,121422636.0,108053.0,960743.0,6980737.0,10773343.0,117144.0,2388161.0,3213049.0,9343871.0,627217.0,7235638.0,492336.0,401449.0,246774.0,534279.0,0.0,40474954.0,1538832.0,213783.0,5420233.0,2445791.0,1497260.0,2831419.0,1017683.0,19371329.0,1344449.0,465532.0,1378577.0,14356035.0,1203810.0,53854.0
2020-02-21,0.0,19722994.0,39739.0,638949.0,1183768.0,1321796.0,39566.0,582213.0,1120525.0,1430589.0,686407.0,1403530.0,249805.0,97149.0,35710.0,340834.0,0.0,3510210.0,604749.0,170996.0,868457.0,454959.0,818648.0,378115.0,637912.0,993532.0,1309799.0,237515.0,567522.0,4014048.0,1095330.0,871832.0,0.0,126859735.0,91343.0,1026500.0,7311454.0,11395264.0,152260.0,2574082.0,3113379.0,8759059.0,674177.0,7767875.0,579905.0,456817.0,266792.0,328564.0,0.0,41580082.0,1608327.0,239936.0,5285246.0,2505080.0,1652788.0,3367247.0,1100729.0,21208001.0,1426748.0,708853.0,1679227.0,14127745.0,1931816.0,66848.0
2020-02-28,0.0,20231057.0,41244.0,737541.0,1203062.0,1355544.0,30474.0,674959.0,1133326.0,1456623.0,599369.0,1335904.0,251095.0,93374.0,37516.0,289787.0,0.0,3605578.0,661645.0,188049.0,847049.0,455389.0,923567.0,313491.0,745255.0,1013572.0,1376331.0,211161.0,650152.0,4288773.0,1081379.0,846976.0,0.0,127465076.0,85313.0,1069207.0,7514395.0,12169165.0,117128.0,2522793.0,3007721.0,8352205.0,605738.0,6402464.0,547058.0,432751.0,277212.0,262557.0,0.0,42253017.0,1626569.0,268704.0,5737792.0,3129888.0,1651454.0,2706581.0,1180000.0,22162453.0,1485429.0,596842.0,1300640.0,13521894.0,1343245.0,76074.0
2020-03-06,0.0,20650472.0,41101.0,697495.0,1231314.0,1386927.0,43684.0,633265.0,1126628.0,1492504.0,495644.0,1440762.0,239278.0,93565.0,31877.0,288241.0,0.0,3674252.0,671369.0,192274.0,856359.0,446524.0,929706.0,389422.0,816802.0,1011890.0,1634632.0,181176.0,603781.0,3911190.0,1093580.0,1057905.0,0.0,129569368.0,84767.0,1079957.0,7476959.0,12020298.0,143271.0,2441592.0,3012952.0,8719400.0,606032.0,6974599.0,556089.0,450431.0,255864.0,280141.0,0.0,42815791.0,1622334.0,265529.0,5977047.0,2897684.0,1707550.0,3295893.0,1216251.0,22005379.0,1633729.0,529238.0,1500591.0,14241585.0,1560853.0,79660.0
2020-03-13,0.0,21272308.0,50618.0,713244.0,1267763.0,1449940.0,35773.0,577687.0,1211669.0,1627828.0,440077.0,1376306.0,213386.0,92345.0,36026.0,301477.0,0.0,4412787.0,660198.0,190326.0,953008.0,456406.0,851091.0,371035.0,791221.0,1052903.0,1396225.0,160962.0,582007.0,4240832.0,975096.0,965123.0,0.0,142984665.0,90097.0,1158221.0,7990763.0,13202028.0,123018.0,2557473.0,3568092.0,9882155.0,641424.0,7270292.0,559481.0,421314.0,311186.0,361931.0,0.0,49530325.0,1695302.0,284028.0,6926451.0,3463977.0,1597603.0,3252738.0,1318339.0,23475483.0,1265374.0,484299.0,1553271.0,16393710.0,1309597.0,79246.0
2020-03-20,0.0,19568916.0,34526.0,655679.0,1191413.0,1565323.0,47190.0,390688.0,1160668.0,856146.0,264675.0,1258303.0,104023.0,65843.0,16895.0,225000.0,0.0,5263687.0,567151.0,182272.0,932383.0,284733.0,864097.0,349047.0,742129.0,615322.0,1121317.0,229216.0,581190.0,3637497.0,995214.0,739352.0,0.0,123158823.0,67493.0,988985.0,7468589.0,12576529.0,152778.0,1616136.0,3147373.0,4884865.0,281833.0,6375006.0,312679.0,312502.0,136440.0,217645.0,0.0,52174421.0,1292151.0,212433.0,6048628.0,2335663.0,1685952.0,3207441.0,1184363.0,13060063.0,1131953.0,661377.0,1625525.0,13182493.0,1698093.0,79635.0
2020-03-27,0.0,13497929.0,23013.0,498592.0,855313.0,1205407.0,30100.0,274711.0,986880.0,369195.0,66506.0,893670.0,31895.0,47863.0,2291.0,71211.0,0.0,4010936.0,368014.0,145982.0,505817.0,150679.0,727550.0,254376.0,587389.0,204202.0,597394.0,175855.0,413088.0,3098236.0,836249.0,304936.0,0.0,82635802.0,40061.0,755658.0,5127595.0,9337101.0,92044.0,1044013.0,2866799.0,1910612.0,100460.0,3850865.0,99607.0,210598.0,10361.0,70237.0,0.0,40151909.0,794673.0,138841.0,3534255.0,954115.0,1421540.0,2424496.0,899967.0,4480745.0,775020.0,512593.0,1031637.0,11361373.0,1168984.0,45566.0
2020-04-03,0.0,14123457.0,22390.0,528622.0,787048.0,1180862.0,34506.0,313419.0,1079603.0,372760.0,42558.0,1016396.0,25057.0,51134.0,2591.0,65373.0,0.0,4054096.0,359219.0,148719.0,430652.0,130905.0,843953.0,265472.0,629018.0,190263.0,839712.0,169686.0,539443.0,3837217.0,898349.0,354608.0,0.0,80249550.0,35224.0,683577.0,4691752.0,9010292.0,91828.0,1085848.0,3250174.0,1763169.0,27390.0,3819279.0,76003.0,218497.0,10205.0,65397.0,0.0,39182906.0,761434.0,131962.0,3025184.0,635272.0,1514382.0,2498516.0,852114.0,4253964.0,899890.0,485774.0,1179517.0,12759801.0,1169436.0,34092.0
2020-04-10,0.0,13488741.0,25534.0,450531.0,720910.0,1255637.0,34307.0,287163.0,1148643.0,409844.0,16311.0,973306.0,16776.0,55489.0,2522.0,72845.0,0.0,4163723.0,343667.0,144113.0,415388.0,96515.0,683282.0,317576.0,588352.0,197432.0,454612.0,154950.0,459313.0,3586527.0,790434.0,243705.0,0.0,82659315.0,31120.0,689129.0,4257811.0,9555194.0,103605.0,1110166.0,3641302.0,2092812.0,8338.0,4248882.0,59724.0,195176.0,10266.0,85811.0,0.0,39856467.0,861179.0,136961.0,3040021.0,566163.0,1399521.0,2923568.0,922591.0,4481522.0,551349.0,466527.0,1364110.0,14068083.0,1171942.0,17601.0
2020-04-17,0.0,15236343.0,17221.0,501704.0,734500.0,1458468.0,40794.0,279080.0,1257776.0,483368.0,20227.0,1072409.0,16554.0,52218.0,2657.0,84712.0,0.0,5055232.0,403950.0,151687.0,508116.0,94173.0,715396.0,340780.0,605487.0,196079.0,456881.0,193072.0,493802.0,3873955.0,861235.0,219895.0,0.0,89523323.0,25495.0,725945.0,4487226.0,10398577.0,115090.0,1092314.0,3812357.0,2544722.0,10599.0,5077908.0,62942.0,190837.0,10659.0,95296.0,0.0,43538910.0,953651.0,148575.0,2967900.0,530790.0,1565374.0,3161982.0,1049882.0,4261937.0,598408.0,565357.0,1530590.0,15056045.0,1509281.0,17918.0
2020-04-24,0.0,12965924.0,12925.0,364602.0,584730.0,1280753.0,29044.0,270563.0,1110625.0,472890.0,37710.0,846643.0,15580.0,48240.0,1892.0,66018.0,0.0,4290269.0,356334.0,116576.0,390196.0,94194.0,578388.0,252313.0,471718.0,173814.0,532817.0,171587.0,395503.0,3444537.0,703256.0,283848.0,0.0,78260456.0,20556.0,562172.0,3617462.0,9551475.0,85111.0,1052751.0,3440774.0,2595258.0,16336.0,4101987.0,56245.0,181281.0,8876.0,78106.0,0.0,38187033.0,878911.0,126826.0,2456445.0,528095.0,1253086.0,2421273.0,921857.0,3798620.0,564382.0,489855.0,1265683.0,13634943.0,1123624.0,15245.0
2020-05-01,0.0,15262968.0,14753.0,583265.0,675368.0,1228255.0,33081.0,311933.0,1253401.0,563958.0,25850.0,977302.0,16374.0,67610.0,1570.0,79486.0,0.0,4126115.0,449172.0,148726.0,422921.0,103767.0,828490.0,308479.0,597660.0,176255.0,1557464.0,201962.0,509751.0,4924692.0,931785.0,376708.0,0.0,79673321.0,21394.0,714378.0,4038574.0,9128835.0,103871.0,918106.0,3659755.0,2919073.0,14699.0,4045986.0,53763.0,275482.0,6536.0,83599.0,0.0,37441362.0,943293.0,133851.0,2704365.0,460067.0,1589235.0,2790873.0,982741.0,3524280.0,1242254.0,583426.0,1293523.0,15300552.0,1324308.0,36436.0
2020-05-08,0.0,16558922.0,20755.0,592494.0,815114.0,1297402.0,39623.0,313831.0,1667743.0,793968.0,36901.0,1213598.0,21108.0,82115.0,1970.0,148502.0,0.0,4498118.0,564249.0,190019.0,493672.0,121222.0,824845.0,365035.0,767679.0,213673.0,783401.0,140016.0,551869.0,4991756.0,887772.0,427690.0,0.0,90203261.0,27920.0,862130.0,4525160.0,9739501.0,111951.0,1174977.0,4854327.0,4111346.0,19245.0,5498738.0,66429.0,301486.0,8043.0,164084.0,0.0,40673244.0,1322319.0,160746.0,3037059.0,642774.0,1665579.0,3007625.0,1217465.0,4288124.0,803203.0,424958.0,1494828.0,18583916.0,1161647.0,22224.0
2020-05-15,0.0,17296531.0,29604.0,665265.0,759755.0,1408151.0,39508.0,324878.0,1650300.0,947019.0,55560.0,1297911.0,23402.0,87077.0,2267.0,156566.0,0.0,4488546.0,648423.0,198794.0,560852.0,126828.0,802971.0,386171.0,797046.0,243403.0,850851.0,200099.0,545284.0,4832100.0,889529.0,348453.0,0.0,99138456.0,33677.0,1018215.0,5251275.0,10798517.0,137342.0,1240051.0,4747181.0,5457580.0,30790.0,6200198.0,81484.0,328718.0,10242.0,177698.0,0.0,42460034.0,1502952.0,186603.0,3459598.0,751032.0,1749688.0,3503856.0,1497227.0,5133216.0,1133774.0,589239.0,1658269.0,18449034.0,1477873.0,26715.0
2020-05-22,0.0,16672019.0,18158.0,585137.0,800993.0,1526648.0,37884.0,305038.0,1399475.0,1024863.0,77262.0,1104232.0,23717.0,93444.0,2640.0,130243.0,0.0,4615152.0,566694.0,193208.0,555650.0,120844.0,686187.0,312035.0,666395.0,250011.0,912942.0,191808.0,471359.0,4233014.0,849374.0,385616.0,0.0,99052331.0,29115.0,889728.0,5420828.0,11646374.0,117834.0,1080831.0,4139976.0,6425367.0,45428.0,5353234.0,78763.0,355676.0,11058.0,141515.0,0.0,43765584.0,1319265.0,188699.0,3230460.0,713765.0,1525832.0,2847889.0,1363001.0,5154088.0,1161182.0,550796.0,1496043.0,16265505.0,1405703.0,26350.0
2020-05-29,0.0,14364906.0,16669.0,554184.0,615078.0,1093560.0,29769.0,373320.0,1276169.0,663058.0,91239.0,945280.0,21976.0,56461.0,2435.0,105890.0,0.0,3355683.0,462842.0,142346.0,458742.0,123238.0,736481.0,276583.0,576150.0,238470.0,1516278.0,178121.0,454884.0,4704830.0,796688.0,299406.0,0.0,76502643.0,26311.0,696043.0,4348599.0,8334825.0,105752.0,932966.0,3694230.0,3792334.0,69575.0,4113891.0,67380.0,212154.0,11524.0,115696.0,0.0,31531576.0,968709.0,130027.0,2773290.0,627370.0,1449936.0,2808790.0,967919.0,5243830.0,1786370.0,514986.0,1178560.0,15654338.0,1186790.0,39419.0
2020-06-05,0.0,19348983.0,35333.0,814800.0,1025961.0,1460326.0,42832.0,446423.0,1877755.0,1179077.0,163606.0,1280142.0,49958.0,61399.0,6132.0,188239.0,0.0,4128490.0,798076.0,225445.0,699959.0,238570.0,978251.0,361878.0,949710.0,466009.0,1162306.0,159850.0,548456.0,5230713.0,974449.0,45191.0,0.0,103536500.0,52825.0,1225296.0,6825282.0,10777807.0,121228.0,1388451.0,4439478.0,6537416.0,169525.0,4971608.0,158472.0,263399.0,38961.0,189013.0,0.0,39703715.0,1628716.0,220593.0,4128339.0,1401914.0,1736938.0,3143172.0,1568506.0,9234831.0,1767719.0,452688.0,1390608.0,16848684.0,1197960.0,120379.0
2020-06-12,0.0,20087612.0,46480.0,869824.0,1163572.0,1561705.0,43737.0,467675.0,1822695.0,1497068.0,169290.0,1242934.0,80102.0,67497.0,10861.0,213482.0,0.0,4491599.0,892660.0,256856.0,762056.0,247336.0,940962.0,404450.0,1009632.0,654558.0,463455.0,156062.0,551064.0,4685719.0,962114.0,14493.0,0.0,118335829.0,67478.0,1405743.0,8109387.0,12245645.0,152660.0,1457148.0,4405186.0,8568513.0,195430.0,5390717.0,250644.0,278765.0,76329.0,215502.0,0.0,44766891.0,1872942.0,249809.0,4456259.0,1669656.0,1792419.0,3519456.0,1775570.0,12405302.0,1014785.0,477529.0,1516064.0,16870583.0,1386309.0,33662.0
2020-06-19,0.0,21188045.0,39748.0,906202.0,1166618.0,1575471.0,42888.0,536398.0,1847415.0,1771129.0,231816.0,1313048.0,102853.0,65947.0,13321.0,235161.0,0.0,4615743.0,916266.0,265725.0,866831.0,265908.0,974378.0,369950.0,997749.0,741426.0,554903.0,197472.0,573679.0,5070134.0,1018615.0,16255.0,0.0,124563411.0,68593.0,1395933.0,8034437.0,12510565.0,136354.0,1504379.0,4674609.0,10144616.0,235379.0,6143070.0,294389.0,299037.0,97446.0,237968.0,0.0,46248029.0,1895934.0,260238.0,4533757.0,1820095.0,1797590.0,3306192.0,1753493.0,13691587.0,1267261.0,571633.0,1640827.0,17569844.0,1505858.0,41078.0
2020-06-26,0.0,20137021.0,38879.0,818669.0,1231296.0,1485404.0,44414.0,554590.0,1714537.0,1571609.0,242051.0,1212735.0,130541.0,64256.0,14241.0,207618.0,0.0,4339636.0,825762.0,249445.0,784273.0,291673.0,944607.0,356253.0,893992.0,771513.0,607952.0,203497.0,537578.0,4701374.0,964743.0,17447.0,0.0,120196138.0,66526.0,1269713.0,8283718.0,12382123.0,119437.0,1395703.0,4085849.0,9267338.0,261674.0,5344995.0,328297.0,300769.0,105485.0,210321.0,0.0,45086546.0,1739994.0,241362.0,4367115.0,1848017.0,1698708.0,2962971.0,1623114.0,13993155.0,1208887.0,557507.0,1446814.0,15181153.0,1253867.0,42904.0
2020-07-03,0.0,20908448.0,48628.0,872779.0,1273513.0,1521194.0,49505.0,596062.0,1668002.0,1417739.0,304146.0,1317195.0,163240.0,80365.0,16492.0,228681.0,0.0,4206810.0,809770.0,266677.0,745747.0,376350.0,1107640.0,370483.0,1006833.0,786413.0,822279.0,204880.0,647025.0,5271446.0,1151483.0,24394.0,0.0,116970222.0,71846.0,1254357.0,8360762.0,11998755.0,131093.0,1297176.0,3822481.0,8207250.0,316469.0,5356446.0,370767.0,327517.0,116820.0,214222.0,0.0,42762882.0,1561485.0,235336.0,4233567.0,1990926.0,1943924.0,3210736.0,1539692.0,13904968.0,1669538.0,563120.0,1508087.0,15384992.0,1479950.0,41826.0
2020-07-10,0.0,21585208.0,62573.0,868306.0,1372115.0,1555912.0,40645.0,467205.0,1780710.0,1782431.0,350221.0,1272100.0,227724.0,102306.0,19804.0,277599.0,0.0,4351177.0,840512.0,253267.0,810185.0,454829.0,880251.0,410376.0,1001466.0,904995.0,772253.0,155133.0,571113.0,5248987.0,1018658.0,18464.0,0.0,127219123.0,82938.0,1391159.0,9054776.0,12427485.0,133766.0,1441377.0,4225054.0,10404472.0,367556.0,5737066.0,498714.0,350248.0,143298.0,277667.0,0.0,44696780.0,1765097.0,238571.0,4733024.0,2256151.0,1728211.0,3583208.0,1715304.0,15777958.0,2151883.0,466327.0,1571033.0,16943838.0,1387397.0,47486.0
2020-07-17,0.0,22525159.0,59644.0,894950.0,1446183.0,1543176.0,41411.0,450324.0,1703743.0,1801345.0,385502.0,1310675.0,285243.0,135489.0,23506.0,301793.0,0.0,4477912.0,907665.0,268509.0,852928.0,507740.0,905004.0,557627.0,998351.0,984677.0,806990.0,196723.0,678049.0,5318312.0,1013536.0,19586.0,0.0,134603695.0,85339.0,1398521.0,9433637.0,12785550.0,107811.0,1496424.0,4025970.0,10590151.0,387317.0,6428510.0,582289.0,381880.0,176345.0,297811.0,0.0,46051741.0,1859906.0,255098.0,5036989.0,2325011.0,1695679.0,5858410.0,1730220.0,16857824.0,2203586.0,570567.0,1981109.0,16621479.0,1677366.0,49256.0
2020-07-24,0.0,23232308.0,63248.0,916302.0,1498763.0,1543011.0,42979.0,547246.0,1707510.0,1792403.0,388025.0,1312278.0,322203.0,198136.0,25657.0,310188.0,0.0,4509041.0,871230.0,280691.0,888242.0,539992.0,956012.0,520787.0,990629.0,1014116.0,1091566.0,176994.0,725059.0,5730729.0,1086249.0,30200.0,0.0,133788471.0,84435.0,1386170.0,9488312.0,12624959.0,104048.0,1504295.0,3876848.0,10568763.0,349082.0,6167973.0,627547.0,475041.0,182531.0,294577.0,0.0,45623503.0,1796414.0,257436.0,5122586.0,2527657.0,1791981.0,5310953.0,1681670.0,17224960.0,2283489.0,510902.0,1922339.0,16779916.0,1635705.0,56117.0
2020-07-31,0.0,24408730.0,67659.0,847195.0,1620469.0,1605861.0,42998.0,507839.0,1558821.0,2079585.0,419564.0,1151870.0,355834.0,372027.0,28205.0,320698.0,0.0,4720646.0,837205.0,245888.0,748850.0,520538.0,1076565.0,462009.0,878460.0,1037924.0,1872113.0,200687.0,829220.0,6121904.0,1159296.0,53304.0,0.0,137084300.0,80384.0,1293334.0,10517392.0,13070895.0,98704.0,1459596.0,3329142.0,13052037.0,376969.0,5523848.0,624270.0,637932.0,197349.0,299796.0,0.0,46509481.0,1850896.0,229683.0,4897370.0,2354041.0,1898207.0,4943476.0,1530432.0,16723062.0,3205159.0,561443.0,1819402.0,16056391.0,1490689.0,68854.0
2020-08-07,0.0,19909368.0,61532.0,629685.0,1551693.0,1325529.0,39837.0,472190.0,1504678.0,1304376.0,400607.0,1216193.0,428679.0,68343.0,30260.0,276425.0,0.0,3756255.0,600323.0,210431.0,639616.0,460006.0,772575.0,532059.0,840956.0,973361.0,1024971.0,151582.0,637206.0,5277475.0,970994.0,36632.0,0.0,114826514.0,78053.0,1005569.0,10018939.0,10523385.0,105027.0,1286426.0,3296379.0,7584231.0,353304.0,5642293.0,722534.0,275255.0,209633.0,240903.0,0.0,39095401.0,1336323.0,194421.0,4179293.0,2187344.0,1437897.0,5267727.0,1136071.0,14862668.0,1659340.0,450479.0,1677619.0,15306802.0,1497714.0,43641.0
2020-08-14,0.0,22132716.0,76421.0,903141.0,1529506.0,1552992.0,35884.0,565941.0,1805584.0,1499151.0,442850.0,1318607.0,432656.0,74796.0,27948.0,313180.0,0.0,4358194.0,828872.0,277921.0,864639.0,488467.0,856736.0,457899.0,1038540.0,1030958.0,572708.0,151522.0,627603.0,5190437.0,960237.0,19015.0,0.0,126741985.0,91250.0,1330985.0,9711464.0,11758512.0,109716.0,1533776.0,3981991.0,8320934.0,429435.0,6219819.0,707117.0,319438.0,203448.0,274981.0,0.0,44246000.0,1705499.0,249788.0,5148248.0,2476590.0,1629791.0,4433233.0,1538196.0,16978580.0,1236781.0,423046.0,1683367.0,16304022.0,1141806.0,40552.0
